station_id,start_date,end_date,n_days,missing_rate,avg_demand,median_demand,std_demand,coefficient_of_variation,zero_rate,active_day_rate,total_demand,lag1_autocorr,lag7_autocorr,weekday_effect_strength,month_effect_strength,weekend_ratio,trend_slope,rolling_mean_shift_30d,rolling_std_shift_30d,outlier_rate,max_value,p95_value,correlation_with_system_total,demand_share_of_system,station_category
4202,2019-01-01,2024-12-31,2192,0.0,4.552463503649635,3.0,4.876670904790636,1.0712158155427471,0.31797445255474455,0.6820255474452555,9979.0,0.5437189926292335,0.5615348550136225,0.30876488343499775,0.1840671194298919,1.8098776672350148,0.004534598972919209,1.7333333333333334,0.518578587793272,0.014142335766423358,37.0,14.0,0.5072563443812178,0.00525275494600648,weekend_leisure
4204,2019-01-01,2024-12-31,2192,0.0,3.6925182481751824,2.0,4.431697645754912,1.2001830046324151,0.35994525547445255,0.6400547445255474,8094.0,0.5308347750105189,0.5041140745188863,0.3181283134150487,0.2671496681125238,1.850923990231279,0.003382175623102864,0.8999999999999999,0.34664097328331467,0.04744525547445255,35.0,12.0,0.42269128410037415,0.004260526959913463,weekend_leisure
4205,2019-01-01,2024-12-31,2192,0.0,2.6829379562043796,2.0,2.9941123704132275,1.115982709734024,0.35082116788321166,0.6491788321167883,5881.0,0.5277061934642506,0.47901622701785074,0.17560819685586995,0.21016352603705699,1.4111404731153558,0.002733739846059336,1.2999999999999998,-0.2630076051959793,0.009124087591240875,24.0,8.0,0.4916293343241597,0.0030956460404313164,weekend_leisure
4206,2019-01-01,2024-12-31,2192,0.0,3.7869525547445257,3.0,3.8922243070181746,1.027798540053468,0.3156934306569343,0.6843065693430657,8301.0,0.670531116498081,0.6039181323653241,0.1233335051344891,0.17074222046740228,1.2781186795702775,0.004397675649565561,4.833333333333334,2.620926683666632,0.004562043795620438,32.0,11.0,0.5857262438124649,0.004369487805070627,weekend_leisure
4207,2019-01-02,2024-12-31,2191,0.0,3.010041077133729,2.0,3.371544351976565,1.12009911678251,0.3455043359196714,0.6544956640803287,6595.0,0.6309042392636078,0.5863856118092731,0.10059415011426004,0.2658734929379198,1.2042237699393394,0.003423274742356893,1.7666666666666666,0.29671848215394814,0.016887266088544045,24.0,10.0,0.5596705177353634,0.003471481999089361,weekend_leisure
4208,2019-01-01,2024-12-31,2192,0.0,2.3768248175182483,1.0,2.8615197059788455,1.2039253734175872,0.39461678832116787,0.6053832116788321,5210.0,0.48648958844407086,0.4254448567642655,0.1452732856925178,0.19890529295611423,1.3464458637658931,0.0025499052221623067,1.1,0.25422288806490556,0.08667883211678833,19.0,8.0,0.5048623481330584,0.0027424444602358712,anomaly_heavy
4209,2019-01-01,2024-12-31,2192,0.0,8.233576642335766,7.0,7.97081837716744,0.9680869837517192,0.31204379562043794,0.6879562043795621,18048.0,0.7075396083975736,0.7028328187897546,0.1902818289768541,0.17656664243424539,1.467181623326728,0.009133747056819623,5.699999999999999,2.8054763790487485,0.0004562043795620438,44.0,23.0,0.631537924491904,0.009500122383557966,weekend_leisure
4210,2019-01-01,2024-12-31,2192,0.0,21.479014598540147,19.0,20.00391196540054,0.9313235425036741,0.28558394160583944,0.7144160583941606,47082.0,0.7667512158812552,0.7562993729688672,0.22144623764282959,0.2135976404528697,1.5394445809781272,0.02196834209166655,3.900000000000002,0.3895979898050115,0.0004562043795620438,113.0,58.44999999999982,0.6171594469000662,0.02478306527386282,weekend_leisure
4211,2019-01-01,2024-12-31,2192,0.0,7.623631386861314,6.0,7.796174428406471,1.0226326579538618,0.3125,0.6875,16711.0,0.6694907526186628,0.6739934517108123,0.23951563133609247,0.20907931700213575,1.5992653073504992,0.007974502378810311,1.2666666666666666,0.21440927854426484,0.002281021897810219,49.0,22.0,0.5965182996317905,0.008796351127639471,weekend_leisure
4212,2019-01-01,2024-12-31,2192,0.0,9.280109489051094,8.0,10.122471135341527,1.0907706581785779,0.3001824817518248,0.6998175182481752,20342.0,0.5914822614659384,0.5796724406537637,0.25756282600834585,0.194322686661722,1.654180033057765,0.010108794795520959,4.533333333333334,0.1575283187776524,0.0004562043795620438,218.0,27.0,0.5924565682742993,0.010707640155492916,weekend_leisure
4213,2019-01-03,2024-12-31,2190,0.0,1.2529680365296805,0.0,2.037530929004409,1.6261635329882125,0.5511415525114155,0.4488584474885845,2744.0,0.5092862727783946,0.4459717743308714,0.14422588380037443,0.311425094662012,1.3166317309111208,0.0015454683437690067,0.09999999999999998,-0.4416291880274046,0.0136986301369863,23.0,5.0,0.48892139776742816,0.001444389174450524,sparse_intermittent
4214,2019-01-01,2024-12-31,2192,0.0,32.94479927007299,28.0,32.116507232590244,0.9748581853332108,0.30656934306569344,0.6934306569343066,72215.0,0.8247584353211449,0.7975954283008467,0.22085061393428848,0.24137591241787146,1.5252595713115535,0.03691951596556984,3.799999999999997,4.501521754166646,0.0,160.0,93.44999999999982,0.6849977638997933,0.038012596294804885,weekend_leisure
4215,2019-01-01,2024-12-31,2192,0.0,24.211222627737225,21.0,23.28727296361306,0.9618379592666396,0.28102189781021897,0.718978102189781,53071.0,0.8135740525308257,0.8077124447946177,0.21139290870321506,0.22831275730112244,1.5171178348568914,0.02834428495087118,17.066666666666666,2.746610703289499,0.0004562043795620438,136.0,69.0,0.719670372080144,0.027935560450897873,weekend_leisure
4216,2019-01-01,2024-12-31,2192,0.0,4.168339416058394,3.0,4.804711930127764,1.1526681132581875,0.3170620437956204,0.6829379562043796,9137.0,0.6123452099657894,0.6175948024659818,0.20136385733011192,0.1866021648548514,1.4853371183813904,0.004959410374189465,4.933333333333334,2.0306283708787727,0.016423357664233577,31.0,13.0,0.6317205122527985,0.004809542232855116,weekend_leisure
4217,2021-04-13,2024-12-31,1359,0.0,3.7961736571008093,3.0,2.940486474823805,0.7745921921468407,0.12656364974245768,0.8734363502575423,5159.0,0.3767142566091029,0.3192400194246909,0.12416763950118223,0.12963044463350282,0.7776046905121113,0.0028397513166528274,2.833333333333333,0.7486494315847345,0.007358351729212656,17.0,9.0,0.46469057888584026,0.0027155990346174395,mixed_profile
4220,2019-01-01,2024-12-31,2192,0.0,4.5428832116788325,4.0,3.8315326935811114,0.8434143065203651,0.06888686131386862,0.9311131386861314,9958.0,0.35190543297486676,0.3181631549410265,0.03947727185243202,0.1530922339597835,1.019876594395532,-0.001242051409439532,-1.9,-1.4886920209634706,0.01322992700729927,82.0,11.0,0.24441725246748455,0.00524170094722242,mixed_profile
4227,2019-01-02,2024-12-30,2190,0.0,1.619634703196347,1.0,2.1923648860303535,1.353616887625169,0.36940639269406395,0.630593607305936,3547.0,0.5825434818825601,0.5175000066972371,0.12276846134988262,0.339012120768332,0.7704406258728197,-0.00016956874600601102,-1.0333333333333332,-0.6043601222935261,0.033789954337899546,17.0,6.0,0.32027611776764153,0.0018670730327172045,mixed_profile
4245,2019-01-01,2024-12-31,2192,0.0,4.975364963503649,3.0,5.707781765013499,1.147208658436603,0.18932481751824817,0.8106751824817519,10906.0,0.7176133774254808,0.7145870510931699,0.22847420659069334,0.34373447260402296,0.5769877201217388,0.004637584849768782,2.4,1.4799401230971276,0.041970802919708027,32.0,17.0,0.5713879457312154,0.0057407100351885626,seasonal_commuter
4246,2019-01-01,2024-12-29,2190,0.0,2.460730593607306,2.0,2.2665044426621828,0.9210697215494861,0.19497716894977168,0.8050228310502283,5389.0,0.30661702678125013,0.2582638371157705,0.03074994633607216,0.1760075533286248,1.0363549588707426,0.0003861397322202165,-1.6333333333333333,-1.438937381689115,0.032420091324200914,15.0,7.0,0.35345152345916275,0.002836666640347622,mixed_profile
4247,2019-06-02,2024-12-30,2039,0.0,1.7023050514958313,1.0,1.728550204604182,1.015417420682203,0.2785679254536538,0.7214320745463463,3471.0,0.3182645327061402,0.2796803455379283,0.07007735616619354,0.1936453596050877,1.0581797356605038,0.0007131826457337137,-1.1,-1.0480520936295372,0.018146150073565473,13.0,5.0,0.4057506479854924,0.0018270680847367964,mixed_profile
4248,2019-01-01,2024-12-29,2190,0.0,3.7995433789954336,3.0,3.782620648383796,0.9955461146449361,0.17899543378995433,0.8210045662100457,8321.0,0.6532720963789362,0.6107685344717411,0.04807331709349255,0.18911087197963175,0.953234114806978,0.0032033425384266423,2.3333333333333335,1.0906898021189029,0.024200913242009132,25.0,12.0,0.6634044666762061,0.004380015422960209,mixed_profile
4249,2019-01-01,2024-12-30,2191,0.0,4.1643085349155635,3.0,4.053997071225561,0.9735102568013158,0.15335463258785942,0.8466453674121406,9124.0,0.5447550499529613,0.49043828958252006,0.08347298448785288,0.21573575353048635,0.8643067846607669,0.0019812487030621438,0.6666666666666665,-1.436344511845982,0.03696942035600183,30.0,12.5,0.575330591747195,0.004802699281226889,mixed_profile
4250,2019-01-01,2024-12-31,2192,0.0,5.708029197080292,4.0,5.168207957135492,0.9054277367360133,0.09443430656934307,0.905565693430657,12512.0,0.7753362003146823,0.7123871810655824,0.1544730434787989,0.2677616292063293,0.7027419519432299,0.004364655385155248,6.5,4.677496465445911,0.024178832116788323,33.0,16.0,0.5556400414904135,0.0065860777517219235,mixed_profile
4254,2019-01-01,2024-12-31,2192,0.0,2.2030109489051095,2.0,2.133827748716843,0.9685960706538247,0.23722627737226276,0.7627737226277372,4829.0,0.4236787047978809,0.36245273271713435,0.08335900524044702,0.197222673709617,0.9118566552346424,0.0013565812477474629,0.6333333333333333,-0.20057021061523805,0.026003649635036496,15.0,6.0,0.510350074418389,0.0025418933394393516,mixed_profile
4255,2021-03-26,2024-12-31,1377,0.0,1.9992737835875092,2.0,1.9438373046116773,0.9722716921359533,0.25199709513435004,0.7480029048656499,2753.0,0.18671294129094018,0.13011968835553528,0.17028225904190689,0.15853782636210068,1.3768491865010102,0.000663643457180355,-0.7333333333333333,-0.6515240161329603,0.01670297748729121,13.0,6.0,0.23794016303049284,0.0014491266025008357,weekend_leisure
4266,2019-01-01,2024-12-31,2192,0.0,5.328923357664234,4.0,4.88769152083937,0.9172005661912421,0.10036496350364964,0.8996350364963503,11681.0,0.6199875903098778,0.5190095939753702,0.033429556413109074,0.160520833023217,0.9941747468913956,0.001800901852733806,1.8666666666666667,-1.9516892819809564,0.014598540145985401,38.0,15.0,0.5359438673775467,0.0061486552284098295,mixed_profile
4267,2019-01-10,2024-12-30,2182,0.0,3.1860678276810264,2.0,3.9488280676853997,1.239404896963398,0.3208065994500458,0.6791934005499541,6952.0,0.7578754086153878,0.6992275376316787,0.1225235958329529,0.2736220450700328,0.7640952181389904,0.0036588564948190584,2.033333333333333,1.0410911090123016,0.032080659945004586,35.0,12.0,0.6192784743132378,0.0036593999784183835,mixed_profile
4273,2019-01-02,2024-12-31,2191,0.0,7.237334550433592,6.0,5.734526579078615,0.7923533918623477,0.03970789593792789,0.9602921040620721,15857.0,0.6878451504137164,0.6277149789917845,0.08692735395321022,0.16918371063995094,0.8262711864406779,0.005116490861183164,6.066666666666666,2.7397026404785003,0.02601551802829758,37.0,19.0,0.6733900765918059,0.008346821843754359,busy_stable
4275,2019-01-10,2024-12-31,2183,0.0,1.8515803939532753,1.0,2.23595653471211,1.2075935465800436,0.30371049015116813,0.6962895098488319,4042.0,0.19562411569027288,0.11455555309481315,0.18786735853661413,0.15962820850851675,1.4294603765869809,0.0006190293828753334,0.7666666666666666,-0.047994038126286886,0.03756298671552909,33.0,6.0,0.25839966284464627,0.002127631575484336,weekend_leisure
4293,2019-01-26,2024-12-28,2164,0.0,1.8243992606284658,1.0,1.7188301107579689,0.9421348428774683,0.2546210720887246,0.7453789279112755,3948.0,0.4104112799316362,0.3707137708925994,0.07589499976329217,0.08958284823621432,0.9184722189568717,0.0004408678590468348,1.2,0.8298263840778816,0.0166358595194085,11.0,5.0,0.40346583579987727,0.0020781517714033053,mixed_profile
4300,2019-02-16,2024-12-31,2146,0.0,3.0661696178937556,3.0,2.0588503648665286,0.671473082523339,0.07921714818266543,0.9207828518173345,6580.0,0.2984520293949333,0.28208731111507174,0.10264847483161348,0.1049938517667788,0.815603912998641,0.0008928502126709737,1.7666666666666666,0.47560024865622896,0.01537744641192917,12.0,7.0,0.34054647248187403,0.0034635862856721754,mixed_profile
4301,2019-06-19,2024-12-31,2023,0.0,1.9876421156697974,2.0,2.0556627661780973,1.0342217796514028,0.22787938704893723,0.7721206129510628,4021.0,0.19509401724908756,0.1789332085899845,0.07018470175407586,0.1520320520873004,0.8688002680965148,0.0006776870646205067,-0.5999999999999999,-0.8366029339213004,0.008897676717745922,32.0,5.0,0.3751963937397635,0.002116577576700276,mixed_profile
4302,2019-06-20,2024-12-31,2022,0.0,1.751730959446093,1.0,1.7173359601489573,0.9803651359178971,0.2596439169139466,0.7403560830860534,3542.0,0.20384778965908523,0.17246431898124406,0.12597120717924037,0.2291842033838709,1.229140370157677,2.2914479512487264e-05,-0.06666666666666665,-0.16789163639366622,0.019287833827893175,11.0,5.0,0.11577183626926335,0.0018644411282448092,weekend_leisure
4303,2019-06-20,2024-12-31,2022,0.0,1.6211671612265084,1.0,2.069969686544804,1.2768391416087839,0.2903066271018793,0.7096933728981206,3278.0,0.10550519838421961,0.06808847093423048,0.1329595527280246,0.17347975021111617,1.0998534428761682,0.0004464084921368802,0.16666666666666674,-0.2017351702311947,0.011869436201780416,49.0,5.0,0.2421731901387631,0.001725476572102339,mixed_profile
4304,2019-01-30,2024-12-31,2163,0.0,4.933425797503467,4.0,3.846236298489603,0.7796278805766106,0.06564956079519187,0.9343504392048081,10671.0,0.5375915804158798,0.509756743123105,0.04815224979703488,0.12955181673875454,0.9092651757188498,0.0012448063669047204,4.666666666666667,2.079553708898778,0.02727693018955155,29.0,12.900000000000091,0.3600752702239205,0.005617010524985985,busy_stable
4306,2019-01-30,2024-12-28,2160,0.0,2.3324074074074073,2.0,2.238481988267268,0.9597302688879118,0.19305555555555556,0.8069444444444445,5038.0,0.4079409296577456,0.36234872534774787,0.04885519235955249,0.16223522738561205,0.9690554102146696,0.001237545037387244,2.5,1.422829802742628,0.03425925925925926,18.0,7.0,0.47424369337967576,0.002651906946385474,mixed_profile
4311,2019-02-07,2024-12-31,2155,0.0,2.6,2.0,2.663946795452627,1.0245949213279335,0.17122969837587007,0.8287703016241299,5603.0,0.5204927580330234,0.38815878660292324,0.027927889002944177,0.19076246824153684,1.0196943041878956,0.0010433539010230237,1.9666666666666666,0.9834416333098444,0.03619489559164733,45.0,7.0,0.4055520321709182,0.0029493121517661395,mixed_profile
4312,2019-02-16,2024-12-31,2146,0.0,1.722273998136067,0.0,2.790817998222519,1.6204262511324474,0.5745573159366263,0.4254426840633737,3696.0,0.6979986356643902,0.605368320928163,0.05035779669301654,0.19983971231688138,1.016668692677336,0.0012022212687134066,2.0,0.6472961964783438,0.012581547064305684,27.0,8.0,0.5384428003814273,0.0019455037859945836,sparse_intermittent
4313,2019-02-06,2024-12-30,2155,0.0,2.177262180974478,2.0,1.9879317852404437,0.9130419857615423,0.1976798143851508,0.8023201856148492,4692.0,0.26716652524304707,0.214092838012314,0.03502127867279142,0.11930931794076625,0.9893898499596208,0.00047766559501823824,1.7999999999999998,1.257670099632276,0.02134570765661253,16.0,6.0,0.3507075116206396,0.0024697791568957213,mixed_profile
4314,2019-02-09,2024-12-31,2153,0.0,2.855550394797956,2.0,3.368116135783546,1.179498054707543,0.1667440780306549,0.8332559219693451,6148.0,0.2633385437641189,0.238472266234589,0.07144164128434222,0.17826581062434665,1.0690101023511804,0.0006004741412577467,2.033333333333333,0.8311652575750373,0.04923362749651649,90.0,7.0,0.4022547774387052,0.003236189739257224,mixed_profile
4315,2019-02-06,2024-12-31,2156,0.0,4.7643784786641925,4.0,3.2545318957515956,0.6830968426051831,0.04591836734693878,0.9540816326530612,10272.0,0.43059645944616287,0.386629394843524,0.04302232603775144,0.08432980446308029,0.9730862861779822,0.0007774703170243388,1.6,0.6171213968722684,0.010667903525046383,26.0,11.0,0.4368848753153377,0.005406984548088843,mixed_profile
4321,2020-07-22,2020-08-30,40,0.0,0.6,0.0,0.8888194417315589,1.481365736219265,0.625,0.375,24.0,0.20473083197389894,-0.043576206191499524,0.5626530753894001,0.11111111111111109,0.7777777777777777,-0.022514071294559113,,,0.0,3.0,2.049999999999997,0.2863867283123951,1.2633141467497296e-05,sparse_intermittent
4322,2019-03-03,2020-09-20,568,0.0,1.1443661971830985,1.0,1.4242381036044423,1.2445649889958819,0.44014084507042256,0.5598591549295775,650.0,0.1610421836228288,0.10053361746252906,0.24859390476288143,0.26646528219776133,1.6040226760891512,-0.00047914905955946695,-1.0999999999999999,-1.094375885208005,0.0035211267605633804,11.0,4.0,0.12469203460107232,0.0003421475814113851,weekend_leisure
4323,2019-03-01,2020-09-12,562,0.0,0.8736654804270463,1.0,1.1521527499732978,1.318757322780027,0.4928825622775801,0.5071174377224199,491.0,0.030453711506786423,0.11290710762028659,0.10421922610327848,0.3191270952823239,1.0033895297249333,-0.0002353640203892913,-0.4333333333333333,-0.49092583720435734,0.0035587188612099642,8.0,3.0,0.19138814290141434,0.0002584530191892155,sparse_intermittent
4324,2019-02-28,2020-09-09,560,0.0,0.8946428571428572,0.0,1.5275937711289074,1.7074900435772218,0.5089285714285714,0.49107142857142855,501.0,0.12226517688224002,0.17742025642032044,0.25148116415587773,0.3589878328003121,1.4761904761904763,-0.0013008537290343024,-1.3666666666666667,-4.107032834188001,0.0035714285714285713,24.0,3.0,0.2080414898837328,0.000263716828134006,sparse_intermittent
4325,2019-02-28,2020-09-15,566,0.0,1.1360424028268552,1.0,1.3040604804677969,1.1478977168658988,0.39399293286219084,0.6060070671378092,643.0,0.13493459746339742,0.08834250744589559,0.19071980658809748,0.18047607632140525,1.3515705953755512,-0.0007525110311313752,-1.3333333333333333,-1.4302434877956927,0.00530035335689046,9.0,3.0,0.1990027992790402,0.0003384629151500317,weekend_leisure
4327,2019-05-02,2019-05-02,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,0.0,0.0,,,,,0.0,1.0,1.0,,5.26380894479054e-07,mixed_profile
4328,2019-03-03,2020-08-15,532,0.0,0.4849624060150376,0.0,0.795759082501535,1.6408675654682816,0.6390977443609023,0.3609022556390977,258.0,0.05094803472679062,0.04540086783986618,0.23448811569386319,0.36483796165079124,1.1857142857142857,-0.0007160872894864759,-0.1,-0.5911108234034324,0.007518796992481203,6.0,2.0,0.13750783776799183,0.00013580627077559594,sparse_intermittent
4329,2019-02-28,2020-09-20,571,0.0,1.6742556917688267,1.0,1.6683998010347587,0.9965023916222251,0.28371278458844135,0.7162872154115587,956.0,0.19839188258358495,0.2509726946723014,0.07766254451788954,0.24365645585936327,1.1571150680831963,-0.002897047647715908,-1.6,-0.8958377556049512,0.014010507880910683,10.0,5.0,0.28161044947871416,0.0005032201351219756,weekend_leisure
4330,2019-03-01,2020-09-27,577,0.0,1.9705372616984402,1.0,2.8150681253162166,1.4285789870777985,0.3240901213171577,0.6759098786828422,1137.0,0.3372059109469181,0.3278307980393418,0.21006835976092691,0.5260709047809811,1.4016479139699294,0.0010676969329887112,-2.9333333333333336,-6.46682967148587,0.058925476603119586,38.0,7.0,-0.005857089991863635,0.0005984950770226843,anomaly_heavy
4331,2019-02-28,2020-09-25,576,0.0,1.0,0.0,3.878806374245676,3.878806374245676,0.5381944444444444,0.4618055555555556,576.0,-0.0036925917378259863,0.09916006662248114,0.4772432378436088,0.4342030913343346,1.926530001496334,-0.003071358601461835,-3.6666666666666665,-15.494821756989575,0.001736111111111111,89.0,3.0,0.12449026704569155,0.0003031953952199351,sparse_intermittent
4332,2019-03-03,2020-09-19,567,0.0,0.5326278659611993,0.0,0.9173483607416598,1.722306359405699,0.656084656084656,0.3439153439153439,302.0,0.15092253735951464,0.053687239537583566,0.2603078676428284,0.2911505431206113,1.4736842105263157,-0.0012324305734946266,-0.9333333333333333,-1.6479227703160981,0.010582010582010581,8.0,2.0,0.20556604412707838,0.0001589670301326743,sparse_intermittent
4333,2019-03-03,2020-09-16,564,0.0,0.4450354609929078,0.0,0.9539913347759634,2.1436299315284595,0.7304964539007093,0.2695035460992908,251.0,0.1683656222357693,0.11209421944172954,0.3015099832306887,0.5016097199698119,1.6854244306418218,-0.0009912400717970989,-0.36666666666666664,-1.6401834111231497,0.010638297872340425,11.0,2.0,0.08816879589696779,0.00013212160451424256,sparse_intermittent
4334,2019-02-28,2020-09-14,565,0.0,1.143362831858407,1.0,1.5894495126643045,1.3901532115407618,0.4247787610619469,0.5752212389380531,646.0,0.19362015316104272,0.19690399342014941,0.21930166241377155,0.3168742193361314,1.347726803971832,-0.00024178100921283004,-1.3,-3.2072913020482745,0.0035398230088495575,22.0,4.0,0.08760642860108646,0.0003400420578334689,weekend_leisure
4335,2019-03-01,2020-09-15,565,0.0,1.0300884955752212,0.0,1.5528953805601309,1.5075358934990961,0.5097345132743363,0.4902654867256637,582.0,0.2513693273281167,0.22740444919236688,0.3171701170187759,0.4321321169715825,1.733380124536587,-0.0016643235953381656,-2.1333333333333333,-2.7791225717118664,0.010619469026548672,16.0,4.0,0.08043657835729999,0.00030635368058680944,sparse_intermittent
4336,2019-03-02,2020-08-19,537,0.0,0.6871508379888268,0.0,1.0757538959536457,1.5655280274447363,0.5921787709497207,0.40782122905027934,369.0,0.16471294739370648,0.10662827646753614,0.24197820781394622,0.3837894840146646,1.3689021062970643,0.0006149807957987883,-0.033333333333333326,0.005733329200092618,0.0111731843575419,8.0,3.0,0.06291577683440855,0.0001942345500627709,sparse_intermittent
4337,2019-05-29,2020-07-25,424,0.0,0.2783018867924528,0.0,0.6679318569046832,2.4000263332846243,0.8089622641509434,0.19103773584905662,118.0,0.10410557184750734,0.049592316002341104,0.1750285890716547,0.6252888726075119,1.3333691102286143,-0.00027172330192614926,-0.13333333333333336,0.0688591758182594,0.014150943396226415,5.0,2.0,-0.020735964426122494,6.211294554852837e-05,sparse_intermittent
4338,2019-07-03,2020-09-14,440,0.0,0.4863636363636364,0.0,1.15396370454402,2.372635654202658,0.7090909090909091,0.2909090909090909,214.0,0.09332093877138253,0.09496369622597421,0.2138873432203886,0.6384943146517358,0.7400673400673401,-0.0013146198632693923,-0.9,-0.9732689374815551,0.006818181818181818,17.0,2.0,0.19314267292838058,0.00011264551141851755,sparse_intermittent
4340,2019-03-07,2020-09-26,570,0.0,1.2210526315789474,1.0,1.6942355148225579,1.3875204647253707,0.443859649122807,0.5561403508771929,696.0,0.22437428835370699,0.18276801314712796,0.3331045964762796,0.3557152764801727,1.8261148246497574,-0.0004741878488229766,-0.7333333333333334,-0.6929871797209708,0.021052631578947368,12.0,5.0,0.14707732475034335,0.0003663611025574216,weekend_leisure
4341,2019-03-05,2020-09-25,571,0.0,0.51138353765324,0.0,1.0789142942328271,2.109794732900494,0.702276707530648,0.29772329246935203,292.0,0.10047339879942102,0.053019294912545575,0.2652155314294044,0.5261764095215302,1.31494341563786,0.0003600602549814462,0.2666666666666666,-0.023736001117689254,0.012259194395796848,10.0,2.5,-0.02983965179932666,0.00015370322118788375,sparse_intermittent
4342,2019-02-11,2020-09-26,594,0.0,2.3215488215488214,2.0,2.3611559740541797,1.0170606588746793,0.26262626262626265,0.7373737373737373,1379.0,0.18129994773108257,0.23738722232608436,0.2316624388799227,0.2846687372353279,1.48970988152015,-0.0017009982489597617,-1.0333333333333332,-1.306885246181881,0.0016835016835016834,13.0,7.0,0.22188825700983145,0.0007258792534866154,weekend_leisure
4343,2019-02-12,2020-09-23,590,0.0,1.1915254237288135,1.0,1.3450207150560565,1.1288225062348127,0.3610169491525424,0.6389830508474577,703.0,0.2242258037833332,0.1662099457523586,0.16454994769918677,0.28710957349066185,0.6871333678398897,-0.0018759420720025996,-0.7666666666666668,-0.6564934930059664,0.003389830508474576,8.0,4.0,0.3286339026594112,0.00037004576881877497,mixed_profile
4344,2019-02-08,2020-09-25,596,0.0,7.805369127516778,7.0,5.798550909406571,0.7428925928646424,0.07046979865771812,0.9295302013422819,4652.0,0.4315541707528523,0.34734488275824577,0.15855058518436052,0.2263347892836812,1.3237381154827241,-0.011557760603819946,-1.9666666666666668,-3.330099681258772,0.008389261744966443,32.0,18.0,0.37931198684102985,0.002448723921116559,busy_stable
4345,2019-02-28,2020-09-19,570,0.0,12.475438596491228,9.0,12.471311369049104,0.9996691717561509,0.11403508771929824,0.8859649122807017,7111.0,0.5854003022985519,0.5357000361767591,0.24116794262421412,0.2737157568909291,1.597069586706482,-0.036910871572882344,-7.366666666666667,-2.745807883103125,0.02631578947368421,78.0,38.0,0.41075323005847325,0.003743094540640553,weekend_leisure
4346,2019-02-09,2020-09-25,595,0.0,9.522689075630252,7.0,8.658647370200342,0.9092649462176497,0.13109243697478992,0.8689075630252101,5666.0,0.4940994819133624,0.3840246932527334,0.2100806149952549,0.28617095717410984,1.4822884453190892,-0.014732287057593007,-4.7,-6.075328659620872,0.018487394957983194,49.0,26.0,0.3994491142362109,0.00298247414811832,weekend_leisure
4347,2019-03-01,2020-09-24,574,0.0,3.994773519163763,3.0,3.811541321874656,0.9541320186463378,0.18292682926829268,0.8170731707317073,2293.0,0.28751500600240093,0.28173857514909295,0.21432749581352242,0.3367702014056676,1.456176673567978,-0.0038173813106216585,-0.9333333333333331,-0.4825710524085782,0.02613240418118467,20.0,12.0,0.2084029719565231,0.0012069913910404708,weekend_leisure
4348,2019-02-09,2020-09-15,585,0.0,1.205128205128205,1.0,1.5198878812588883,1.2611835610446096,0.4307692307692308,0.5692307692307692,705.0,0.20469157149141715,0.12435454358855431,0.1479858640006067,0.2865427148225561,1.2410714285714284,-0.002450816439315201,-1.2999999999999998,-1.2886755427985326,0.013675213675213675,9.0,4.0,0.15471577561741812,0.0003710985306077331,weekend_leisure
4349,2019-02-28,2020-09-26,577,0.0,3.561525129982669,3.0,2.8710187136057734,0.8061205828469739,0.12131715771230503,0.878682842287695,2055.0,0.29445101597100287,0.2377972321524483,0.08616274407622666,0.18283004166784747,1.1629965849652013,-0.005345481040820866,-2.3,-0.7735536275469872,0.008665511265164644,16.0,9.0,0.35775209169555156,0.001081712738154456,weekend_leisure
4350,2019-03-04,2020-09-23,570,0.0,0.9385964912280702,0.0,1.265500994470266,1.3482907791552365,0.5175438596491229,0.4824561403508772,535.0,0.2090679809784178,0.18695552820167896,0.19629158506943298,0.35472990245129116,1.432822852177691,-0.00016934817476070796,-0.36666666666666664,-0.20346471954626344,0.008771929824561403,8.0,3.0,0.147392471542826,0.0002816137785462939,sparse_intermittent
4351,2019-03-01,2020-09-25,575,0.0,1.3060869565217392,1.0,1.5152148337574325,1.160117882037981,0.36869565217391304,0.6313043478260869,751.0,0.18740252991916503,0.1387957235224512,0.1527786402047283,0.23064216734663118,1.3037795003456107,-0.0014445412311265987,-0.6999999999999998,-0.6828574400373131,0.01391304347826087,8.0,4.2999999999999545,0.23498968322104852,0.00039531205175376955,weekend_leisure
4352,2019-02-09,2020-09-24,594,0.0,1.254208754208754,1.0,1.8379713958722468,1.4654429652994827,0.4781144781144781,0.5218855218855218,745.0,0.14181046219631493,0.08007667103946707,0.23420375943350122,0.2616711015824014,1.510446247464503,-0.0012788476829742573,-0.8666666666666668,-1.3992434139208525,0.015151515151515152,23.0,5.0,0.1260842621762145,0.0003921537663868952,sparse_intermittent
4353,2019-02-28,2020-09-23,574,0.0,3.3641114982578397,3.0,3.166929699687029,0.941386663708107,0.20209059233449478,0.7979094076655052,1931.0,0.25128240831073645,0.3379204081509845,0.29640421141477136,0.27655344506026014,1.72723292469352,0.0006580313469877269,-0.16666666666666652,-0.1046155386606209,0.008710801393728223,15.0,10.0,0.035663477065985015,0.0010164415072390531,weekend_leisure
