date,prediction,model_name,fold_id,horizon,horizon_step,actual,fit_success,fallback_triggered,fallback_reason,exception_type,warning_count,n_train,n_exog,condition_number,model_runtime_seconds,selected_spec,used_exog_columns,point_forecast,lower_80,upper_80,lower_95,upper_95,interval_calibration_method,interval_source_horizon,interval_source_step_start,interval_source_step_end,interval_n_residuals
2024-11-28,1605.0,naive,4,30,29,790.0,,,,,,,,,,,,1605.0,1116.8,1575.5,898.675,1597.075,pooled_nearby_steps,30,28,30,24
2024-11-29,1605.0,naive,4,30,30,979.0,,,,,,,,,,,,1605.0,1116.8,1575.5,898.675,1597.075,pooled_nearby_steps,30,28,30,24
2024-10-31,1385.0,seasonal_naive_7,4,30,1,1459.0,,,,,,,,,,,,1385.0,1008.3,1508.1,860.725,1679.8250000000003,pooled_nearby_steps,30,1,3,24
2024-11-01,1645.0,seasonal_naive_7,4,30,2,1817.0,,,,,,,,,,,,1645.0,1268.3,1768.1,1120.725,1939.8250000000003,pooled_nearby_steps,30,1,3,24
2024-11-02,1421.0,seasonal_naive_7,4,30,3,1211.0,,,,,,,,,,,,1421.0,1044.3,1583.1,573.3000000000001,2267.0500000000006,pooled_nearby_steps,30,2,4,24
2024-11-03,1410.0,seasonal_naive_7,4,30,4,1344.0,,,,,,,,,,,,1410.0,1167.3,1537.3,596.2250000000001,2256.0500000000006,pooled_nearby_steps,30,3,5,24
2024-11-04,1327.0,seasonal_naive_7,4,30,5,1361.0,,,,,,,,,,,,1327.0,1114.8,1427.7,617.875,1981.000000000001,pooled_nearby_steps,30,4,6,24
2024-11-05,1443.0,seasonal_naive_7,4,30,6,1482.0,,,,,,,,,,,,1443.0,1247.6,1562.2,1155.05,1596.0,pooled_nearby_steps,30,5,7,24
2024-11-06,1605.0,seasonal_naive_7,4,30,7,1217.0,,,,,,,,,,,,1605.0,1313.4,1724.2,1122.225,1758.0,pooled_nearby_steps,30,6,8,24
2024-11-07,1385.0,seasonal_naive_7,4,30,8,1465.0,,,,,,,,,,,,1385.0,977.4000000000001,1483.2,882.675,1538.0,pooled_nearby_steps,30,7,9,24
2024-11-08,1645.0,seasonal_naive_7,4,30,9,1345.0,,,,,,,,,,,,1645.0,1224.8,1832.8999999999999,1018.275,1881.625,pooled_nearby_steps,30,8,10,24
2024-11-09,1421.0,seasonal_naive_7,4,30,10,1672.0,,,,,,,,,,,,1421.0,1000.8,1608.8999999999999,447.0250000000001,1657.625,pooled_nearby_steps,30,9,11,24
2024-11-10,1410.0,seasonal_naive_7,4,30,11,1415.0,,,,,,,,,,,,1410.0,1115.7,1569.3999999999999,436.0250000000001,1646.625,pooled_nearby_steps,30,10,12,24
2024-11-11,1327.0,seasonal_naive_7,4,30,12,1147.0,,,,,,,,,,,,1327.0,1093.9,1336.2,568.075,1344.0,pooled_nearby_steps,30,11,13,24
2024-11-12,1443.0,seasonal_naive_7,4,30,13,1332.0,,,,,,,,,,,,1443.0,1202.4,1492.2,1135.425,1585.0,pooled_nearby_steps,30,12,14,24
2024-11-13,1605.0,seasonal_naive_7,4,30,14,1370.0,,,,,,,,,,,,1605.0,1261.3,1657.8,1112.275,1747.0,pooled_nearby_steps,30,13,15,24
2024-11-14,1385.0,seasonal_naive_7,4,30,15,1401.0,,,,,,,,,,,,1385.0,1000.8,1479.5,784.175,1574.7,pooled_nearby_steps,30,14,16,24
2024-11-15,1645.0,seasonal_naive_7,4,30,16,1395.0,,,,,,,,,,,,1645.0,1133.2,1685.2,1044.175,1837.85,pooled_nearby_steps,30,15,17,24
2024-11-16,1421.0,seasonal_naive_7,4,30,17,1437.0,,,,,,,,,,,,1421.0,909.2,1457.3,477.625,1613.85,pooled_nearby_steps,30,16,18,24
2024-11-17,1410.0,seasonal_naive_7,4,30,18,1184.0,,,,,,,,,,,,1410.0,937.3,1406.8,485.60000000000014,1518.325,pooled_nearby_steps,30,17,19,24
2024-11-18,1327.0,seasonal_naive_7,4,30,19,1247.0,,,,,,,,,,,,1327.0,943.5,1277.2,471.60000000000014,1328.275,pooled_nearby_steps,30,18,20,24
2024-11-19,1443.0,seasonal_naive_7,4,30,20,1208.0,,,,,,,,,,,,1443.0,1132.4,1435.5,1052.875,1505.5,pooled_nearby_steps,30,19,21,24
2024-11-20,1605.0,seasonal_naive_7,4,30,21,1280.0,,,,,,,,,,,,1605.0,1222.6,1605.0,1094.7,1667.5,pooled_nearby_steps,30,20,22,24
2024-11-21,1385.0,seasonal_naive_7,4,30,22,1385.0,,,,,,,,,,,,1385.0,970.2,1377.5,644.175,1532.25,pooled_nearby_steps,30,21,23,24
2024-11-22,1645.0,seasonal_naive_7,4,30,23,1271.0,,,,,,,,,,,,1645.0,1215.1,1608.2,904.175,1710.025,pooled_nearby_steps,30,22,24,24
2024-11-23,1421.0,seasonal_naive_7,4,30,24,1024.0,,,,,,,,,,,,1421.0,991.1,1371.8,339.9000000000001,1462.45,pooled_nearby_steps,30,23,25,24
2024-11-24,1410.0,seasonal_naive_7,4,30,25,1205.0,,,,,,,,,,,,1410.0,993.4000000000001,1342.1,562.3500000000001,1364.975,pooled_nearby_steps,30,24,26,24
2024-11-25,1327.0,seasonal_naive_7,4,30,26,1115.0,,,,,,,,,,,,1327.0,930.5,1208.6,413.80000000000007,1214.7,pooled_nearby_steps,30,25,27,24
2024-11-26,1443.0,seasonal_naive_7,4,30,27,1089.0,,,,,,,,,,,,1443.0,993.7,1331.2,925.75,1363.2250000000001,pooled_nearby_steps,30,26,28,24
2024-11-27,1605.0,seasonal_naive_7,4,30,28,1135.0,,,,,,,,,,,,1605.0,1101.3,1499.2,1038.175,1555.7,pooled_nearby_steps,30,27,29,24
2024-11-28,1385.0,seasonal_naive_7,4,30,29,790.0,,,,,,,,,,,,1385.0,805.6,1261.2,656.1,1335.7,pooled_nearby_steps,30,28,30,24
2024-11-29,1645.0,seasonal_naive_7,4,30,30,979.0,,,,,,,,,,,,1645.0,1065.6,1521.2,916.1,1595.7,pooled_nearby_steps,30,28,30,24
2024-10-31,1538.0,seasonal_naive_30,4,30,1,1459.0,,,,,,,,,,,,1538.0,1041.7,1613.9,900.525,1743.7,pooled_nearby_steps,30,1,3,24
2024-11-01,1760.0,seasonal_naive_30,4,30,2,1817.0,,,,,,,,,,,,1760.0,1263.7,1835.9,1122.525,1965.7,pooled_nearby_steps,30,1,3,24
2024-11-02,1694.0,seasonal_naive_30,4,30,3,1211.0,,,,,,,,,,,,1694.0,1180.2,1769.9,1004.675,2312.375000000001,pooled_nearby_steps,30,2,4,24
2024-11-03,1664.0,seasonal_naive_30,4,30,4,1344.0,,,,,,,,,,,,1664.0,1150.2,1696.5,1002.85,2213.375000000001,pooled_nearby_steps,30,3,5,24
2024-11-04,1643.0,seasonal_naive_30,4,30,5,1361.0,,,,,,,,,,,,1643.0,1081.0,1511.2,562.8499999999999,2157.875000000001,pooled_nearby_steps,30,4,6,24
2024-11-05,1458.0,seasonal_naive_30,4,30,6,1482.0,,,,,,,,,,,,1458.0,1024.8000000000002,1405.6,491.70000000000005,1530.875,pooled_nearby_steps,30,5,7,24
2024-11-06,1548.0,seasonal_naive_30,4,30,7,1217.0,,,,,,,,,,,,1548.0,1075.7,1508.2,538.0,1620.875,pooled_nearby_steps,30,6,8,24
2024-11-07,1592.0,seasonal_naive_30,4,30,8,1465.0,,,,,,,,,,,,1592.0,1119.7,1625.3,954.525,1758.625,pooled_nearby_steps,30,7,9,24
2024-11-08,1462.0,seasonal_naive_30,4,30,9,1345.0,,,,,,,,,,,,1462.0,965.7,1502.2,824.525,1597.0,pooled_nearby_steps,30,8,10,24
2024-11-09,1588.0,seasonal_naive_30,4,30,10,1672.0,,,,,,,,,,,,1588.0,1074.2,1628.2,898.675,1723.0,pooled_nearby_steps,30,9,11,24
2024-11-10,1625.0,seasonal_naive_30,4,30,11,1415.0,,,,,,,,,,,,1625.0,1063.0,1549.1999999999998,922.45,1661.275,pooled_nearby_steps,30,10,12,24
2024-11-11,1724.0,seasonal_naive_30,4,30,12,1147.0,,,,,,,,,,,,1724.0,1096.6,1573.1,643.8499999999999,1662.9,pooled_nearby_steps,30,11,13,24
2024-11-12,2825.0,seasonal_naive_30,4,30,13,1332.0,,,,,,,,,,,,2825.0,2278.0,2764.9,1817.3000000000002,2897.875,pooled_nearby_steps,30,12,14,24
2024-11-13,1491.0,seasonal_naive_30,4,30,14,1370.0,,,,,,,,,,,,1491.0,1018.7,1443.5,481.0,1563.875,pooled_nearby_steps,30,13,15,24
2024-11-14,1482.0,seasonal_naive_30,4,30,15,1401.0,,,,,,,,,,,,1482.0,1009.7,1458.5,844.525,1573.8500000000001,pooled_nearby_steps,30,14,16,24
2024-11-15,1417.0,seasonal_naive_30,4,30,16,1395.0,,,,,,,,,,,,1417.0,920.7,1411.1,779.525,1485.475,pooled_nearby_steps,30,15,17,24
2024-11-16,1436.0,seasonal_naive_30,4,30,17,1437.0,,,,,,,,,,,,1436.0,915.0,1430.1,746.675,1504.475,pooled_nearby_steps,30,16,18,24
2024-11-17,1711.0,seasonal_naive_30,4,30,18,1184.0,,,,,,,,,,,,1711.0,1143.3,1543.0,1008.45,1747.275,pooled_nearby_steps,30,17,19,24
2024-11-18,1478.0,seasonal_naive_30,4,30,19,1247.0,,,,,,,,,,,,1478.0,850.6,1326.8,397.8499999999999,1435.3000000000002,pooled_nearby_steps,30,18,20,24
2024-11-19,1469.0,seasonal_naive_30,4,30,20,1208.0,,,,,,,,,,,,1469.0,901.3,1417.6,461.30000000000007,1541.875,pooled_nearby_steps,30,19,21,24
2024-11-20,1535.0,seasonal_naive_30,4,30,21,1280.0,,,,,,,,,,,,1535.0,1153.6,1487.5,525.0,1607.875,pooled_nearby_steps,30,20,22,24
2024-11-21,1609.0,seasonal_naive_30,4,30,22,1385.0,,,,,,,,,,,,1609.0,1188.5,1583.4,971.525,1700.8500000000001,pooled_nearby_steps,30,21,23,24
2024-11-22,1570.0,seasonal_naive_30,4,30,23,1271.0,,,,,,,,,,,,1570.0,1092.1,1564.1,932.525,1638.475,pooled_nearby_steps,30,22,24,24
2024-11-23,1385.0,seasonal_naive_30,4,30,24,1024.0,,,,,,,,,,,,1385.0,864.0,1379.1,695.675,1453.475,pooled_nearby_steps,30,23,25,24
2024-11-24,1645.0,seasonal_naive_30,4,30,25,1205.0,,,,,,,,,,,,1645.0,1077.3,1485.4,942.45,1681.275,pooled_nearby_steps,30,24,26,24
2024-11-25,1421.0,seasonal_naive_30,4,30,26,1115.0,,,,,,,,,,,,1421.0,762.9,1269.8,340.8499999999999,1378.3000000000002,pooled_nearby_steps,30,25,27,24
2024-11-26,1410.0,seasonal_naive_30,4,30,27,1089.0,,,,,,,,,,,,1410.0,782.6,1309.3,394.82500000000005,1400.65,pooled_nearby_steps,30,26,28,24
2024-11-27,1327.0,seasonal_naive_30,4,30,28,1135.0,,,,,,,,,,,,1327.0,727.1,1242.7,311.82500000000005,1317.65,pooled_nearby_steps,30,27,29,24
2024-11-28,1443.0,seasonal_naive_30,4,30,29,790.0,,,,,,,,,,,,1443.0,981.4000000000001,1351.2,805.525,1414.1,pooled_nearby_steps,30,28,30,24
2024-11-29,1605.0,seasonal_naive_30,4,30,30,979.0,,,,,,,,,,,,1605.0,1143.4,1513.2,967.525,1576.1,pooled_nearby_steps,30,28,30,24
2024-10-31,1497.0059191114246,ets,4,30,1,1459.0,,,,,,,,,,,,1497.0059191114246,1199.4601624295642,1592.2861628131711,1138.431216376365,1759.4640350695286,pooled_nearby_steps,30,1,3,24
2024-11-01,1546.7521523232365,ets,4,30,2,1817.0,,,,,,,,,,,,1546.7521523232365,1249.206395641376,1642.032396024983,1188.1774495881768,1809.2102682813406,pooled_nearby_steps,30,1,3,24
2024-11-02,1538.7641451364566,ets,4,30,3,1211.0,,,,,,,,,,,,1538.7641451364566,1230.380609421089,1749.4166684012475,1217.1234589026856,2204.064156086304,pooled_nearby_steps,30,2,4,24
2024-11-03,1605.052923919916,ets,4,30,4,1344.0,,,,,,,,,,,,1605.052923919916,1296.6693882045486,1685.1631415409754,1283.412237686145,2262.5632031511045,pooled_nearby_steps,30,3,5,24
2024-11-04,1387.5315328754043,ets,4,30,5,1361.0,,,,,,,,,,,,1387.5315328754043,1115.854057127566,1409.3612655029344,1086.73003864959,1921.729343419291,pooled_nearby_steps,30,4,6,24
2024-11-05,1470.4074372278815,ets,4,30,6,1482.0,,,,,,,,,,,,1470.4074372278815,1323.6197025600065,1492.2371698554116,1257.099041047553,1520.9367893924482,pooled_nearby_steps,30,5,7,24
2024-11-06,1465.8636937785977,ets,4,30,7,1217.0,,,,,,,,,,,,1465.8636937785977,1235.550590051271,1475.5158285384468,1071.4629510908449,1516.3930459431645,pooled_nearby_steps,30,6,8,24
2024-11-07,1497.0059200661267,ets,4,30,8,1465.0,,,,,,,,,,,,1497.0059200661267,1210.327310282877,1541.760503496016,1057.7266922526844,1641.5718776300073,pooled_nearby_steps,30,7,9,24
2024-11-08,1546.7521532706787,ets,4,30,9,1345.0,,,,,,,,,,,,1546.7521532706787,1159.825656758516,1636.1968602564157,1085.676335293039,1706.1684388931585,pooled_nearby_steps,30,8,10,24
2024-11-09,1538.764146076694,ets,4,30,10,1672.0,,,,,,,,,,,,1538.764146076694,1159.413510771515,1628.208853062431,1136.7971183294158,1698.1804316991738,pooled_nearby_steps,30,9,11,24
2024-11-10,1605.0529248530036,ets,4,30,11,1415.0,,,,,,,,,,,,1605.0529248530036,1235.5693888441406,1644.832366767059,1203.0858971057255,1702.0529901741793,pooled_nearby_steps,30,10,12,24
2024-11-11,1387.5315338013963,ets,4,30,12,1147.0,,,,,,,,,,,,1387.5315338013963,1066.344689550197,1345.579134533749,1023.7050390130491,1451.3836638664663,pooled_nearby_steps,30,11,13,24
2024-11-12,1470.407438146832,ets,4,30,13,1332.0,,,,,,,,,,,,1470.407438146832,1236.709655572543,1467.7329865289232,1177.8399068398894,1534.259568211902,pooled_nearby_steps,30,12,14,24
2024-11-13,1465.8636946905604,ets,4,30,14,1370.0,,,,,,,,,,,,1465.8636946905604,1209.734326348659,1446.5969167690484,1026.0143917574778,1498.3774027753482,pooled_nearby_steps,30,13,15,24
2024-11-14,1497.0059209711544,ets,4,30,15,1401.0,,,,,,,,,,,,1497.0059209711544,1149.2734163573632,1502.7227166726445,983.0722368199002,1570.4578437641828,pooled_nearby_steps,30,14,16,24
2024-11-15,1546.7521541688243,ets,4,30,16,1395.0,,,,,,,,,,,,1546.7521541688243,1110.7898610768566,1572.4759324892532,1000.7515179829721,1620.6348368322335,pooled_nearby_steps,30,15,17,24
2024-11-16,1538.7641469680098,ets,4,30,17,1437.0,,,,,,,,,,,,1538.7641469680098,1103.2898716539676,1539.5161885815505,1059.9590017088342,1612.646829631419,pooled_nearby_steps,30,16,18,24
2024-11-17,1605.0529257375415,ets,4,30,18,1184.0,,,,,,,,,,,,1605.0529257375415,1184.8466211904638,1494.6762921346342,1133.9807435079042,1568.8542964995277,pooled_nearby_steps,30,17,19,24
2024-11-18,1387.5315346792079,ets,4,30,19,1247.0,,,,,,,,,,,,1387.5315346792079,987.7460191688859,1248.9240380713402,957.7227895559338,1302.395109289244,pooled_nearby_steps,30,18,20,24
2024-11-19,1470.4074390179685,ets,4,30,20,1208.0,,,,,,,,,,,,1470.4074390179685,1192.1701021127005,1399.3225307388127,1103.499819733403,1466.6725963952968,pooled_nearby_steps,30,19,21,24
2024-11-20,1465.8636955550724,ets,4,30,21,1280.0,,,,,,,,,,,,1465.8636955550724,1167.1879838524465,1394.7787872759166,961.9393116794563,1462.1288529324006,pooled_nearby_steps,30,20,22,24
2024-11-21,1497.0059218290924,ets,4,30,22,1385.0,,,,,,,,,,,,1497.0059218290924,1066.6627257465868,1434.1116963051072,964.5428533308649,1615.2058111079111,pooled_nearby_steps,30,21,23,24
2024-11-22,1546.7521550202382,ets,4,30,23,1271.0,,,,,,,,,,,,1546.7521550202382,1082.6799310768865,1428.2129473185335,993.2656695218942,1608.7746075591067,pooled_nearby_steps,30,22,24,24
2024-11-23,1538.7641478129494,ets,4,30,24,1024.0,,,,,,,,,,,,1538.7641478129494,1055.9638321959687,1364.3655167559582,1023.8641492966045,1600.786600351818,pooled_nearby_steps,30,23,25,24
2024-11-24,1605.052926576056,ets,4,30,25,1205.0,,,,,,,,,,,,1605.052926576056,1133.4660812937482,1430.6542955190648,1090.152928059711,1524.182112629973,pooled_nearby_steps,30,24,26,24
2024-11-25,1387.531535511346,ets,4,30,26,1115.0,,,,,,,,,,,,1387.531535511346,915.9446902290381,1203.507911558274,834.3370605110476,1299.019090203874,pooled_nearby_steps,30,25,27,24
2024-11-26,1470.4074398437788,ets,4,30,27,1089.0,,,,,,,,,,,,1470.4074398437788,1077.5585537595846,1300.3719166193557,918.4994929610307,1381.8949945363067,pooled_nearby_steps,30,26,28,24
2024-11-27,1465.8636963746028,ets,4,30,28,1135.0,,,,,,,,,,,,1465.8636963746028,992.4490149957991,1295.8281731501797,817.6514900786659,1363.550887355792,pooled_nearby_steps,30,27,29,24
2024-11-28,1497.005922642391,ets,4,30,29,790.0,,,,,,,,,,,,1497.005922642391,985.6331100493118,1283.2005168720812,870.0709159186473,1348.374055400898,pooled_nearby_steps,30,28,30,24
2024-11-29,1546.7521558273522,ets,4,30,30,979.0,,,,,,,,,,,,1546.7521558273522,1035.3793432342732,1332.9467500570424,919.8171491036086,1398.1202885858593,pooled_nearby_steps,30,28,30,24
2024-10-31,1455.0567084328727,sarimax_dynamic,4,30,1,1459.0,True,False,,,0.0,1095.0,8.0,5.366867922962925,2.145794374984689,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,1455.0567084328727,1173.2764272612212,1575.1974325970928,1111.717481460541,1736.440836085543,pooled_nearby_steps,30,1,3,24
2024-11-01,1495.5913891119653,sarimax_dynamic,4,30,2,1817.0,True,False,,,0.0,1095.0,8.0,5.366867922962925,2.145794374984689,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,1495.5913891119653,1213.8111079403138,1615.7321132761854,1152.2521621396336,1776.9755167646356,pooled_nearby_steps,30,1,3,24
2024-11-02,1520.1041657189269,sarimax_dynamic,4,30,3,1211.0,True,False,,,0.0,1095.0,8.0,5.366867922962925,2.145794374984689,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,1520.1041657189269,1273.4022500344163,1724.9157385188187,1217.2784507208296,2215.1130864626057,pooled_nearby_steps,30,2,4,24
2024-11-03,1512.7892161175032,sarimax_dynamic,4,30,4,1344.0,True,False,,,0.0,1095.0,8.0,5.366867922962925,2.145794374984689,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,1512.7892161175032,1266.0873004329926,1604.9471680597685,1209.963501119406,2167.773653625817,pooled_nearby_steps,30,3,5,24
2024-11-04,1359.454397699083,sarimax_dynamic,4,30,5,1361.0,True,False,,,0.0,1095.0,8.0,5.366867922962925,2.145794374984689,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,1359.454397699083,1165.0332188820928,1445.9781657881845,1130.0642167333053,1922.9204050505716,pooled_nearby_steps,30,4,6,24
2024-11-05,1392.7431848360247,sarimax_dynamic,4,30,6,1482.0,True,False,,,0.0,1095.0,8.0,5.366867922962925,2.145794374984689,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,1392.7431848360247,1261.3155176254227,1484.36705809461,1244.0514424493072,1497.509279794624,pooled_nearby_steps,30,5,7,24
2024-11-06,1379.3534975005855,sarimax_dynamic,4,30,7,1217.0,True,False,,,0.0,1095.0,8.0,5.366867922962925,2.145794374984689,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,1379.3534975005855,1224.2951066379114,1481.5750265293727,1059.765653463533,1502.8520194479825,pooled_nearby_steps,30,6,8,24
2024-11-07,1397.3722581038319,sarimax_dynamic,4,30,8,1465.0,True,False,,,0.0,1095.0,8.0,5.366867922962925,2.145794374984689,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,1397.3722581038319,1187.211866719697,1521.950137203757,1052.852821984663,1586.0860324450905,pooled_nearby_steps,30,7,9,24
2024-11-08,1437.5118671392443,sarimax_dynamic,4,30,9,1345.0,True,False,,,0.0,1095.0,8.0,5.366867922962925,2.145794374984689,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,1437.5118671392443,1166.5411844376151,1565.3457902558475,1041.87599917536,1673.3130520410507,pooled_nearby_steps,30,8,10,24
2024-11-09,1461.7390484335424,sarimax_dynamic,4,30,10,1672.0,True,False,,,0.0,1095.0,8.0,5.366867922962925,2.145794374984689,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,1461.7390484335424,1194.3876871419056,1574.4992054533968,1149.9489871706578,1697.5402333353488,pooled_nearby_steps,30,9,11,24
2024-11-10,1454.2480531992132,sarimax_dynamic,4,30,11,1415.0,True,False,,,0.0,1095.0,8.0,5.366867922962925,2.145794374984689,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,1454.2480531992132,1191.7575373684485,1530.7950629643512,1145.4310059516797,1605.6130607951604,pooled_nearby_steps,30,10,12,24
2024-11-11,1331.177537485114,sarimax_dynamic,4,30,12,1147.0,True,False,,,0.0,1095.0,8.0,5.366867922962925,2.145794374984689,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,1331.177537485114,1116.120925754295,1376.9507648569802,1084.8556182162204,1433.6168262416525,pooled_nearby_steps,30,11,13,24
2024-11-12,1334.1776093340757,sarimax_dynamic,4,30,13,1332.0,True,False,,,0.0,1095.0,8.0,5.366867922962925,2.145794374984689,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,1334.1776093340757,1169.3111454437637,1402.8381289294239,1128.3804891406714,1436.616898090614,pooled_nearby_steps,30,12,14,24
2024-11-13,1320.938442323632,sarimax_dynamic,4,30,14,1370.0,True,False,,,0.0,1095.0,8.0,5.366867922962925,2.145794374984689,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,1320.938442323632,1182.250626035645,1389.5989619189802,998.6983317178474,1441.0928536224126,pooled_nearby_steps,30,13,15,24
2024-11-14,1339.2150518429642,sarimax_dynamic,4,30,15,1401.0,True,False,,,0.0,1095.0,8.0,5.366867922962925,2.145794374984689,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,1339.2150518429642,1121.3207473288803,1434.0741339124363,971.252666616456,1513.3352710000229,pooled_nearby_steps,30,14,16,24
2024-11-15,1379.718665378837,sarimax_dynamic,4,30,16,1395.0,True,False,,,0.0,1095.0,8.0,5.366867922962925,2.145794374984689,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,1379.718665378837,1089.6484990526228,1515.9603048513154,936.2546010554267,1554.5201717279278,pooled_nearby_steps,30,15,17,24
2024-11-16,1404.4145931865273,sarimax_dynamic,4,30,17,1437.0,True,False,,,0.0,1095.0,8.0,5.366867922962925,2.145794374984689,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,1404.4145931865273,1120.4617352853002,1487.878129143025,1052.1901298749399,1579.2160995356182,pooled_nearby_steps,30,16,18,24
2024-11-17,1397.4954366691022,sarimax_dynamic,4,30,18,1184.0,True,False,,,0.0,1095.0,8.0,5.366867922962925,2.145794374984689,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,1397.4954366691022,1123.5058340750911,1399.529056930749,1050.2959052780398,1480.2798479694386,pooled_nearby_steps,30,17,19,24
2024-11-18,1244.766992437449,sarimax_dynamic,4,30,19,1247.0,True,False,,,0.0,1095.0,8.0,5.366867922962925,2.145794374984689,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,1244.766992437449,1000.7363769496875,1246.8006126990958,966.6588024014375,1274.4371627643093,pooled_nearby_steps,30,18,20,24
2024-11-19,1278.8701964860184,sarimax_dynamic,4,30,20,1208.0,True,False,,,0.0,1095.0,8.0,5.366867922962925,2.145794374984689,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,1278.8701964860184,1157.934790525565,1311.2489756285966,1020.3495131908503,1380.133449936016,pooled_nearby_steps,30,19,21,24
2024-11-20,1266.4999607272582,sarimax_dynamic,4,30,21,1280.0,True,False,,,0.0,1095.0,8.0,5.366867922962925,2.145794374984689,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,1266.4999607272582,1147.8789559923555,1318.2634347471985,925.7697217385842,1391.0250825460014,pooled_nearby_steps,30,20,22,24
2024-11-21,1285.7397389172477,sarimax_dynamic,4,30,22,1385.0,True,False,,,0.0,1095.0,8.0,5.366867922962925,2.145794374984689,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,1285.7397389172477,1017.1901165544177,1372.8633730250021,945.0094999285736,1518.4156352736866,pooled_nearby_steps,30,21,23,24
