model_name,fold_id,horizon,horizon_step,target_date,point_forecast,actual,residual,abs_error,fit_success,fallback_triggered,fallback_reason,selected_spec
sarimax_dynamic,6,30,16,2024-11-29,1275.4188744138771,979.0,-296.4188744138771,296.4188744138771,True,False,,"order=(1, 0, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,6,30,17,2024-11-30,1233.0633185185598,1163.0,-70.06331851855975,70.06331851855975,True,False,,"order=(1, 0, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,6,30,18,2024-12-01,1286.957816491068,1042.0,-244.9578164910679,244.9578164910679,True,False,,"order=(1, 0, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,6,30,19,2024-12-02,1059.431616773796,1061.0,1.568383226204105,1.568383226204105,True,False,,"order=(1, 0, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,6,30,20,2024-12-03,1164.5158614792495,1190.0,25.484138520750548,25.484138520750548,True,False,,"order=(1, 0, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,6,30,21,2024-12-04,1145.201907823125,1113.0,-32.20190782312511,32.20190782312511,True,False,,"order=(1, 0, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,6,30,22,2024-12-05,1162.281887697748,1079.0,-83.28188769774806,83.28188769774806,True,False,,"order=(1, 0, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,6,30,23,2024-12-06,1237.271594841587,1003.0,-234.2715948415871,234.2715948415871,True,False,,"order=(1, 0, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,6,30,24,2024-12-07,1197.0257363762823,1247.0,49.97426362371766,49.97426362371766,True,False,,"order=(1, 0, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,6,30,25,2024-12-08,1253.0560702365026,1029.0,-224.0560702365026,224.0560702365026,True,False,,"order=(1, 0, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,6,30,26,2024-12-09,1027.6878757788613,1023.0,-4.687875778861326,4.687875778861326,True,False,,"order=(1, 0, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,6,30,27,2024-12-10,1134.947939279943,1106.0,-28.947939279943057,28.947939279943057,True,False,,"order=(1, 0, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,6,30,28,2024-12-11,1117.8230248374732,1113.0,-4.823024837473213,4.823024837473213,True,False,,"order=(1, 0, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,6,30,29,2024-12-12,1137.1005329233697,1027.0,-110.10053292336966,110.10053292336966,True,False,,"order=(1, 0, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,6,30,30,2024-12-13,1214.2914546308602,990.0,-224.29145463086024,224.29145463086024,True,False,,"order=(1, 0, 1); seasonal_order=(0, 1, 1, 7); trend=n"
fourier_dynamic_regression,6,30,1,2024-11-14,1232.850830078125,1401.0,168.149169921875,168.149169921875,,,,
fourier_dynamic_regression,6,30,2,2024-11-15,1255.3922729492188,1395.0,139.60772705078125,139.60772705078125,,,,
fourier_dynamic_regression,6,30,3,2024-11-16,1263.767578125,1437.0,173.232421875,173.232421875,,,,
fourier_dynamic_regression,6,30,4,2024-11-17,1239.21484375,1184.0,-55.21484375,55.21484375,,,,
fourier_dynamic_regression,6,30,5,2024-11-18,1159.23583984375,1247.0,87.76416015625,87.76416015625,,,,
fourier_dynamic_regression,6,30,6,2024-11-19,1193.87109375,1208.0,14.12890625,14.12890625,,,,
fourier_dynamic_regression,6,30,7,2024-11-20,1175.9775390625,1280.0,104.0224609375,104.0224609375,,,,
fourier_dynamic_regression,6,30,8,2024-11-21,1193.4844970703125,1385.0,191.5155029296875,191.5155029296875,,,,
fourier_dynamic_regression,6,30,9,2024-11-22,1230.6591491699219,1271.0,40.340850830078125,40.340850830078125,,,,
fourier_dynamic_regression,6,30,10,2024-11-23,1232.7421875,1024.0,-208.7421875,208.7421875,,,,
fourier_dynamic_regression,6,30,11,2024-11-24,1211.046875,1205.0,-6.046875,6.046875,,,,
fourier_dynamic_regression,6,30,12,2024-11-25,1125.4375,1115.0,-10.4375,10.4375,,,,
fourier_dynamic_regression,6,30,13,2024-11-26,1161.009765625,1089.0,-72.009765625,72.009765625,,,,
fourier_dynamic_regression,6,30,14,2024-11-27,1144.11376953125,1135.0,-9.11376953125,9.11376953125,,,,
fourier_dynamic_regression,6,30,15,2024-11-28,1126.98193359375,790.0,-336.98193359375,336.98193359375,,,,
fourier_dynamic_regression,6,30,16,2024-11-29,1194.1104736328125,979.0,-215.1104736328125,215.1104736328125,,,,
fourier_dynamic_regression,6,30,17,2024-11-30,1206.228515625,1163.0,-43.228515625,43.228515625,,,,
fourier_dynamic_regression,6,30,18,2024-12-01,1170.708984375,1042.0,-128.708984375,128.708984375,,,,
fourier_dynamic_regression,6,30,19,2024-12-02,1108.65234375,1061.0,-47.65234375,47.65234375,,,,
fourier_dynamic_regression,6,30,20,2024-12-03,1139.896484375,1190.0,50.103515625,50.103515625,,,,
fourier_dynamic_regression,6,30,21,2024-12-04,1123.0888671875,1113.0,-10.0888671875,10.0888671875,,,,
fourier_dynamic_regression,6,30,22,2024-12-05,1145.5677490234375,1079.0,-66.5677490234375,66.5677490234375,,,,
fourier_dynamic_regression,6,30,23,2024-12-06,1189.7796630859375,1003.0,-186.7796630859375,186.7796630859375,,,,
fourier_dynamic_regression,6,30,24,2024-12-07,1169.390625,1247.0,77.609375,77.609375,,,,
fourier_dynamic_regression,6,30,25,2024-12-08,1164.212890625,1029.0,-135.212890625,135.212890625,,,,
fourier_dynamic_regression,6,30,26,2024-12-09,1083.1240234375,1023.0,-60.1240234375,60.1240234375,,,,
fourier_dynamic_regression,6,30,27,2024-12-10,1129.779296875,1106.0,-23.779296875,23.779296875,,,,
fourier_dynamic_regression,6,30,28,2024-12-11,1114.423828125,1113.0,-1.423828125,1.423828125,,,,
fourier_dynamic_regression,6,30,29,2024-12-12,1143.3929443359375,1027.0,-116.3929443359375,116.3929443359375,,,,
fourier_dynamic_regression,6,30,30,2024-12-13,1184.033203125,990.0,-194.033203125,194.033203125,,,,
tree_boosting_fallback,6,30,1,2024-11-14,1428.5073538494494,1401.0,-27.507353849449373,27.507353849449373,,,,
tree_boosting_fallback,6,30,2,2024-11-15,1482.348112917027,1395.0,-87.34811291702704,87.34811291702704,,,,
tree_boosting_fallback,6,30,3,2024-11-16,1394.897704704404,1437.0,42.10229529559592,42.10229529559592,,,,
tree_boosting_fallback,6,30,4,2024-11-17,1362.086502728122,1184.0,-178.086502728122,178.086502728122,,,,
tree_boosting_fallback,6,30,5,2024-11-18,1238.0510066373363,1247.0,8.948993362663714,8.948993362663714,,,,
tree_boosting_fallback,6,30,6,2024-11-19,1355.4112701780925,1208.0,-147.41127017809254,147.41127017809254,,,,
tree_boosting_fallback,6,30,7,2024-11-20,1423.1982999548097,1280.0,-143.19829995480973,143.19829995480973,,,,
tree_boosting_fallback,6,30,8,2024-11-21,1433.474650294286,1385.0,-48.47465029428599,48.47465029428599,,,,
tree_boosting_fallback,6,30,9,2024-11-22,1424.0897207955436,1271.0,-153.0897207955436,153.0897207955436,,,,
tree_boosting_fallback,6,30,10,2024-11-23,1403.472293959659,1024.0,-379.47229395965905,379.47229395965905,,,,
tree_boosting_fallback,6,30,11,2024-11-24,1367.3447037252813,1205.0,-162.3447037252813,162.3447037252813,,,,
tree_boosting_fallback,6,30,12,2024-11-25,1218.195999786505,1115.0,-103.1959997865049,103.1959997865049,,,,
tree_boosting_fallback,6,30,13,2024-11-26,1284.9764001808296,1089.0,-195.97640018082961,195.97640018082961,,,,
tree_boosting_fallback,6,30,14,2024-11-27,1292.8634158252223,1135.0,-157.86341582522232,157.86341582522232,,,,
tree_boosting_fallback,6,30,15,2024-11-28,1331.023361920694,790.0,-541.023361920694,541.023361920694,,,,
tree_boosting_fallback,6,30,16,2024-11-29,1330.5485631637575,979.0,-351.54856316375754,351.54856316375754,,,,
tree_boosting_fallback,6,30,17,2024-11-30,1306.2818757956506,1163.0,-143.28187579565065,143.28187579565065,,,,
tree_boosting_fallback,6,30,18,2024-12-01,1259.8473506957905,1042.0,-217.8473506957905,217.8473506957905,,,,
tree_boosting_fallback,6,30,19,2024-12-02,1204.4010567379516,1061.0,-143.40105673795165,143.40105673795165,,,,
tree_boosting_fallback,6,30,20,2024-12-03,1268.0698221195817,1190.0,-78.06982211958166,78.06982211958166,,,,
tree_boosting_fallback,6,30,21,2024-12-04,1264.934133754488,1113.0,-151.9341337544879,151.9341337544879,,,,
tree_boosting_fallback,6,30,22,2024-12-05,1328.2260981942768,1079.0,-249.2260981942768,249.2260981942768,,,,
tree_boosting_fallback,6,30,23,2024-12-06,1338.4567583754842,1003.0,-335.45675837548424,335.45675837548424,,,,
tree_boosting_fallback,6,30,24,2024-12-07,1389.5563529281176,1247.0,-142.55635292811758,142.55635292811758,,,,
tree_boosting_fallback,6,30,25,2024-12-08,1310.4791473050686,1029.0,-281.47914730506864,281.47914730506864,,,,
tree_boosting_fallback,6,30,26,2024-12-09,1293.5190204425676,1023.0,-270.5190204425676,270.5190204425676,,,,
tree_boosting_fallback,6,30,27,2024-12-10,1264.6767058572284,1106.0,-158.6767058572284,158.6767058572284,,,,
tree_boosting_fallback,6,30,28,2024-12-11,1273.5840314275388,1113.0,-160.58403142753878,160.58403142753878,,,,
tree_boosting_fallback,6,30,29,2024-12-12,1326.3637217110909,1027.0,-299.3637217110909,299.3637217110909,,,,
tree_boosting_fallback,6,30,30,2024-12-13,1293.7246509247325,990.0,-303.7246509247325,303.7246509247325,,,,
naive,7,30,1,2024-11-21,1280.0,1385.0,105.0,105.0,,,,
naive,7,30,2,2024-11-22,1280.0,1271.0,-9.0,9.0,,,,
naive,7,30,3,2024-11-23,1280.0,1024.0,-256.0,256.0,,,,
naive,7,30,4,2024-11-24,1280.0,1205.0,-75.0,75.0,,,,
naive,7,30,5,2024-11-25,1280.0,1115.0,-165.0,165.0,,,,
naive,7,30,6,2024-11-26,1280.0,1089.0,-191.0,191.0,,,,
naive,7,30,7,2024-11-27,1280.0,1135.0,-145.0,145.0,,,,
naive,7,30,8,2024-11-28,1280.0,790.0,-490.0,490.0,,,,
naive,7,30,9,2024-11-29,1280.0,979.0,-301.0,301.0,,,,
naive,7,30,10,2024-11-30,1280.0,1163.0,-117.0,117.0,,,,
naive,7,30,11,2024-12-01,1280.0,1042.0,-238.0,238.0,,,,
naive,7,30,12,2024-12-02,1280.0,1061.0,-219.0,219.0,,,,
naive,7,30,13,2024-12-03,1280.0,1190.0,-90.0,90.0,,,,
naive,7,30,14,2024-12-04,1280.0,1113.0,-167.0,167.0,,,,
naive,7,30,15,2024-12-05,1280.0,1079.0,-201.0,201.0,,,,
naive,7,30,16,2024-12-06,1280.0,1003.0,-277.0,277.0,,,,
naive,7,30,17,2024-12-07,1280.0,1247.0,-33.0,33.0,,,,
naive,7,30,18,2024-12-08,1280.0,1029.0,-251.0,251.0,,,,
naive,7,30,19,2024-12-09,1280.0,1023.0,-257.0,257.0,,,,
naive,7,30,20,2024-12-10,1280.0,1106.0,-174.0,174.0,,,,
naive,7,30,21,2024-12-11,1280.0,1113.0,-167.0,167.0,,,,
naive,7,30,22,2024-12-12,1280.0,1027.0,-253.0,253.0,,,,
naive,7,30,23,2024-12-13,1280.0,990.0,-290.0,290.0,,,,
naive,7,30,24,2024-12-14,1280.0,1069.0,-211.0,211.0,,,,
naive,7,30,25,2024-12-15,1280.0,888.0,-392.0,392.0,,,,
naive,7,30,26,2024-12-16,1280.0,891.0,-389.0,389.0,,,,
naive,7,30,27,2024-12-17,1280.0,1092.0,-188.0,188.0,,,,
naive,7,30,28,2024-12-18,1280.0,1110.0,-170.0,170.0,,,,
naive,7,30,29,2024-12-19,1280.0,1040.0,-240.0,240.0,,,,
naive,7,30,30,2024-12-20,1280.0,852.0,-428.0,428.0,,,,
seasonal_naive_7,7,30,1,2024-11-21,1401.0,1385.0,-16.0,16.0,,,,
seasonal_naive_7,7,30,2,2024-11-22,1395.0,1271.0,-124.0,124.0,,,,
seasonal_naive_7,7,30,3,2024-11-23,1437.0,1024.0,-413.0,413.0,,,,
seasonal_naive_7,7,30,4,2024-11-24,1184.0,1205.0,21.0,21.0,,,,
seasonal_naive_7,7,30,5,2024-11-25,1247.0,1115.0,-132.0,132.0,,,,
seasonal_naive_7,7,30,6,2024-11-26,1208.0,1089.0,-119.0,119.0,,,,
seasonal_naive_7,7,30,7,2024-11-27,1280.0,1135.0,-145.0,145.0,,,,
seasonal_naive_7,7,30,8,2024-11-28,1401.0,790.0,-611.0,611.0,,,,
seasonal_naive_7,7,30,9,2024-11-29,1395.0,979.0,-416.0,416.0,,,,
seasonal_naive_7,7,30,10,2024-11-30,1437.0,1163.0,-274.0,274.0,,,,
seasonal_naive_7,7,30,11,2024-12-01,1184.0,1042.0,-142.0,142.0,,,,
seasonal_naive_7,7,30,12,2024-12-02,1247.0,1061.0,-186.0,186.0,,,,
seasonal_naive_7,7,30,13,2024-12-03,1208.0,1190.0,-18.0,18.0,,,,
seasonal_naive_7,7,30,14,2024-12-04,1280.0,1113.0,-167.0,167.0,,,,
seasonal_naive_7,7,30,15,2024-12-05,1401.0,1079.0,-322.0,322.0,,,,
seasonal_naive_7,7,30,16,2024-12-06,1395.0,1003.0,-392.0,392.0,,,,
seasonal_naive_7,7,30,17,2024-12-07,1437.0,1247.0,-190.0,190.0,,,,
seasonal_naive_7,7,30,18,2024-12-08,1184.0,1029.0,-155.0,155.0,,,,
seasonal_naive_7,7,30,19,2024-12-09,1247.0,1023.0,-224.0,224.0,,,,
seasonal_naive_7,7,30,20,2024-12-10,1208.0,1106.0,-102.0,102.0,,,,
seasonal_naive_7,7,30,21,2024-12-11,1280.0,1113.0,-167.0,167.0,,,,
seasonal_naive_7,7,30,22,2024-12-12,1401.0,1027.0,-374.0,374.0,,,,
seasonal_naive_7,7,30,23,2024-12-13,1395.0,990.0,-405.0,405.0,,,,
seasonal_naive_7,7,30,24,2024-12-14,1437.0,1069.0,-368.0,368.0,,,,
seasonal_naive_7,7,30,25,2024-12-15,1184.0,888.0,-296.0,296.0,,,,
seasonal_naive_7,7,30,26,2024-12-16,1247.0,891.0,-356.0,356.0,,,,
seasonal_naive_7,7,30,27,2024-12-17,1208.0,1092.0,-116.0,116.0,,,,
seasonal_naive_7,7,30,28,2024-12-18,1280.0,1110.0,-170.0,170.0,,,,
seasonal_naive_7,7,30,29,2024-12-19,1401.0,1040.0,-361.0,361.0,,,,
seasonal_naive_7,7,30,30,2024-12-20,1395.0,852.0,-543.0,543.0,,,,
seasonal_naive_30,7,30,1,2024-11-21,1609.0,1385.0,-224.0,224.0,,,,
seasonal_naive_30,7,30,2,2024-11-22,1570.0,1271.0,-299.0,299.0,,,,
seasonal_naive_30,7,30,3,2024-11-23,1385.0,1024.0,-361.0,361.0,,,,
seasonal_naive_30,7,30,4,2024-11-24,1645.0,1205.0,-440.0,440.0,,,,
seasonal_naive_30,7,30,5,2024-11-25,1421.0,1115.0,-306.0,306.0,,,,
seasonal_naive_30,7,30,6,2024-11-26,1410.0,1089.0,-321.0,321.0,,,,
seasonal_naive_30,7,30,7,2024-11-27,1327.0,1135.0,-192.0,192.0,,,,
seasonal_naive_30,7,30,8,2024-11-28,1443.0,790.0,-653.0,653.0,,,,
seasonal_naive_30,7,30,9,2024-11-29,1605.0,979.0,-626.0,626.0,,,,
seasonal_naive_30,7,30,10,2024-11-30,1459.0,1163.0,-296.0,296.0,,,,
seasonal_naive_30,7,30,11,2024-12-01,1817.0,1042.0,-775.0,775.0,,,,
seasonal_naive_30,7,30,12,2024-12-02,1211.0,1061.0,-150.0,150.0,,,,
seasonal_naive_30,7,30,13,2024-12-03,1344.0,1190.0,-154.0,154.0,,,,
seasonal_naive_30,7,30,14,2024-12-04,1361.0,1113.0,-248.0,248.0,,,,
seasonal_naive_30,7,30,15,2024-12-05,1482.0,1079.0,-403.0,403.0,,,,
seasonal_naive_30,7,30,16,2024-12-06,1217.0,1003.0,-214.0,214.0,,,,
seasonal_naive_30,7,30,17,2024-12-07,1465.0,1247.0,-218.0,218.0,,,,
seasonal_naive_30,7,30,18,2024-12-08,1345.0,1029.0,-316.0,316.0,,,,
seasonal_naive_30,7,30,19,2024-12-09,1672.0,1023.0,-649.0,649.0,,,,
seasonal_naive_30,7,30,20,2024-12-10,1415.0,1106.0,-309.0,309.0,,,,
seasonal_naive_30,7,30,21,2024-12-11,1147.0,1113.0,-34.0,34.0,,,,
seasonal_naive_30,7,30,22,2024-12-12,1332.0,1027.0,-305.0,305.0,,,,
seasonal_naive_30,7,30,23,2024-12-13,1370.0,990.0,-380.0,380.0,,,,
seasonal_naive_30,7,30,24,2024-12-14,1401.0,1069.0,-332.0,332.0,,,,
seasonal_naive_30,7,30,25,2024-12-15,1395.0,888.0,-507.0,507.0,,,,
seasonal_naive_30,7,30,26,2024-12-16,1437.0,891.0,-546.0,546.0,,,,
seasonal_naive_30,7,30,27,2024-12-17,1184.0,1092.0,-92.0,92.0,,,,
seasonal_naive_30,7,30,28,2024-12-18,1247.0,1110.0,-137.0,137.0,,,,
seasonal_naive_30,7,30,29,2024-12-19,1208.0,1040.0,-168.0,168.0,,,,
seasonal_naive_30,7,30,30,2024-12-20,1280.0,852.0,-428.0,428.0,,,,
ets,7,30,1,2024-11-21,1308.216155260717,1385.0,76.78384473928304,76.78384473928304,,,,
ets,7,30,2,2024-11-22,1359.9345408957563,1271.0,-88.9345408957563,88.9345408957563,,,,
ets,7,30,3,2024-11-23,1341.1146513926556,1024.0,-317.11465139265556,317.11465139265556,,,,
ets,7,30,4,2024-11-24,1372.7711556971801,1205.0,-167.77115569718012,167.77115569718012,,,,
ets,7,30,5,2024-11-25,1191.9133586718779,1115.0,-76.91335867187786,76.91335867187786,,,,
ets,7,30,6,2024-11-26,1276.0283936076946,1089.0,-187.02839360769462,187.02839360769462,,,,
ets,7,30,7,2024-11-27,1274.0414971626192,1135.0,-139.04149716261918,139.04149716261918,,,,
ets,7,30,8,2024-11-28,1308.2161560768627,790.0,-518.2161560768627,518.2161560768627,,,,
ets,7,30,9,2024-11-29,1359.9345417056968,979.0,-380.9345417056968,380.9345417056968,,,,
ets,7,30,10,2024-11-30,1341.114652196438,1163.0,-178.1146521964381,178.1146521964381,,,,
ets,7,30,11,2024-12-01,1372.7711564948515,1042.0,-330.77115649485154,330.77115649485154,,,,
ets,7,30,12,2024-12-02,1191.9133594634848,1061.0,-130.91335946348477,130.91335946348477,,,,
ets,7,30,13,2024-12-03,1276.0283943932827,1190.0,-86.02839439328272,86.02839439328272,,,,
ets,7,30,14,2024-12-04,1274.0414979422346,1113.0,-161.04149794223463,161.04149794223463,,,,
ets,7,30,15,2024-12-05,1308.2161568505508,1079.0,-229.21615685055076,229.21615685055076,,,,
ets,7,30,16,2024-12-06,1359.9345424735027,1003.0,-356.9345424735027,356.9345424735027,,,,
ets,7,30,17,2024-12-07,1341.1146529584062,1247.0,-94.11465295840617,94.11465295840617,,,,
ets,7,30,18,2024-12-08,1372.7711572510266,1029.0,-343.7711572510266,343.7711572510266,,,,
ets,7,30,19,2024-12-09,1191.9133602139107,1023.0,-168.91336021391066,168.91336021391066,,,,
ets,7,30,20,2024-12-10,1276.0283951380031,1106.0,-170.02839513800313,170.02839513800313,,,,
ets,7,30,21,2024-12-11,1274.041498681293,1113.0,-161.04149868129298,161.04149868129298,,,,
ets,7,30,22,2024-12-12,1308.21615758399,1027.0,-281.21615758399,281.21615758399,,,,
ets,7,30,23,2024-12-13,1359.9345432013656,990.0,-369.9345432013656,369.9345432013656,,,,
ets,7,30,24,2024-12-14,1341.1146536807353,1069.0,-272.1146536807353,272.1146536807353,,,,
ets,7,30,25,2024-12-15,1372.7711579678637,888.0,-484.7711579678637,484.7711579678637,,,,
ets,7,30,26,2024-12-16,1191.9133609252976,891.0,-300.91336092529764,300.91336092529764,,,,
ets,7,30,27,2024-12-17,1276.0283958439816,1092.0,-184.02839584398157,184.02839584398157,,,,
ets,7,30,28,2024-12-18,1274.0414993819038,1110.0,-164.0414993819038,164.0414993819038,,,,
ets,7,30,29,2024-12-19,1308.2161582792742,1040.0,-268.21615827927417,268.21615827927417,,,,
ets,7,30,30,2024-12-20,1359.9345438913635,852.0,-507.93454389136355,507.93454389136355,,,,
sarimax_dynamic,7,30,1,2024-11-21,1258.5134373514743,1385.0,126.4865626485257,126.4865626485257,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,7,30,2,2024-11-22,1299.3810426752073,1271.0,-28.381042675207254,28.381042675207254,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,7,30,3,2024-11-23,1322.1851209870495,1024.0,-298.18512098704946,298.18512098704946,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,7,30,4,2024-11-24,1314.1176368321262,1205.0,-109.11763683212621,109.11763683212621,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,7,30,5,2024-11-25,1164.8895723313485,1115.0,-49.88957233134852,49.88957233134852,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,7,30,6,2024-11-26,1200.2164318190905,1089.0,-111.21643181909053,111.21643181909053,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,7,30,7,2024-11-27,1188.4574434628075,1135.0,-53.45744346280753,53.45744346280753,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,7,30,8,2024-11-28,1229.9167868870927,790.0,-439.9167868870927,439.9167868870927,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,7,30,9,2024-11-29,1253.0083507689644,979.0,-274.0083507689644,274.0083507689644,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,7,30,10,2024-11-30,1277.748885295734,1163.0,-114.748885295734,114.748885295734,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,7,30,11,2024-12-01,1271.6796788415045,1042.0,-229.67967884150448,229.67967884150448,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,7,30,12,2024-12-02,1124.5069667707771,1061.0,-63.506966770777126,63.506966770777126,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,7,30,13,2024-12-03,1161.9414037601216,1190.0,28.058596239878398,28.058596239878398,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,7,30,14,2024-12-04,1152.3372780157947,1113.0,-39.33727801579471,39.33727801579471,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,7,30,15,2024-12-05,1176.3477070002002,1079.0,-97.34770700020022,97.34770700020022,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,7,30,16,2024-12-06,1221.3196314171962,1003.0,-218.3196314171962,218.3196314171962,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,7,30,17,2024-12-07,1248.326533862429,1247.0,-1.3265338624289598,1.3265338624289598,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,7,30,18,2024-12-08,1244.550575545583,1029.0,-215.5505755455829,215.5505755455829,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,7,30,19,2024-12-09,1099.6927948730731,1023.0,-76.69279487307313,76.69279487307313,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,7,30,20,2024-12-10,1139.4586376987247,1106.0,-33.458637698724715,33.458637698724715,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,7,30,21,2024-12-11,1132.197184768499,1113.0,-19.197184768499028,19.197184768499028,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,7,30,22,2024-12-12,1158.5563606257767,1027.0,-131.55636062577673,131.55636062577673,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,7,30,23,2024-12-13,1205.8779406926565,990.0,-215.87794069265647,215.87794069265647,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,7,30,24,2024-12-14,1235.230282899532,1069.0,-166.23028289953209,166.23028289953209,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,7,30,25,2024-12-15,1233.7904772356858,888.0,-345.7904772356858,345.7904772356858,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,7,30,26,2024-12-16,1091.2545569764343,891.0,-200.2545569764343,200.2545569764343,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,7,30,27,2024-12-17,1133.3230413613333,1092.0,-41.32304136133325,41.32304136133325,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,7,30,28,2024-12-18,1128.3401752174245,1110.0,-18.34017521742453,18.34017521742453,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,7,30,29,2024-12-19,1156.9491497624686,1040.0,-116.94914976246855,116.94914976246855,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,7,30,30,2024-12-20,1206.4871212730736,852.0,-354.4871212730736,354.4871212730736,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
fourier_dynamic_regression,7,30,1,2024-11-21,1196.43896484375,1385.0,188.56103515625,188.56103515625,,,,
fourier_dynamic_regression,7,30,2,2024-11-22,1233.5658569335938,1271.0,37.43414306640625,37.43414306640625,,,,
fourier_dynamic_regression,7,30,3,2024-11-23,1236.005859375,1024.0,-212.005859375,212.005859375,,,,
fourier_dynamic_regression,7,30,4,2024-11-24,1213.4921875,1205.0,-8.4921875,8.4921875,,,,
fourier_dynamic_regression,7,30,5,2024-11-25,1128.1806640625,1115.0,-13.1806640625,13.1806640625,,,,
fourier_dynamic_regression,7,30,6,2024-11-26,1163.44140625,1089.0,-74.44140625,74.44140625,,,,
fourier_dynamic_regression,7,30,7,2024-11-27,1146.81884765625,1135.0,-11.81884765625,11.81884765625,,,,
fourier_dynamic_regression,7,30,8,2024-11-28,1129.3055419921875,790.0,-339.3055419921875,339.3055419921875,,,,
fourier_dynamic_regression,7,30,9,2024-11-29,1196.8510437011719,979.0,-217.85104370117188,217.85104370117188,,,,
fourier_dynamic_regression,7,30,10,2024-11-30,1209.369140625,1163.0,-46.369140625,46.369140625,,,,
fourier_dynamic_regression,7,30,11,2024-12-01,1172.90625,1042.0,-130.90625,130.90625,,,,
fourier_dynamic_regression,7,30,12,2024-12-02,1111.298828125,1061.0,-50.298828125,50.298828125,,,,
fourier_dynamic_regression,7,30,13,2024-12-03,1142.166015625,1190.0,47.833984375,47.833984375,,,,
fourier_dynamic_regression,7,30,14,2024-12-04,1125.6103515625,1113.0,-12.6103515625,12.6103515625,,,,
