date,prediction,model_name,horizon,model_family,fit_success,fallback_triggered,fallback_reason,exception_type,warning_count,n_train,n_exog,condition_number,model_runtime_seconds,selected_spec,used_exog_columns,horizon_step,point_forecast,lower_80,upper_80,lower_95,upper_95,interval_calibration_method,interval_source_horizon,interval_source_step_start,interval_source_step_end,interval_n_residuals
2025-01-26,985.0202762424839,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,26,985.0202762424839,686.7984753750562,1013.2222314451112,566.7867101091559,1050.4580502636368,pooled_nearby_steps+proxy_from_h30,30,25,27,24
2025-01-27,850.2150577904625,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,27,850.2150577904625,575.2711613832964,878.4170129930899,374.93591866415665,915.6528318116156,pooled_nearby_steps+proxy_from_h30,30,26,28,24
2025-01-28,895.8788667860434,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,28,895.8788667860434,521.663196520406,938.6842531746574,399.4848919442518,961.3166408071964,pooled_nearby_steps+proxy_from_h30,30,27,29,24
2025-01-29,894.210731520698,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,29,894.210731520698,554.4042852405568,886.9956013572073,433.6039444205611,932.7005142178613,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-01-30,928.1179686156677,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,30,928.1179686156677,588.3115223355264,920.902838452177,467.5111815155308,966.6077513128309,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-01-31,973.3588017267889,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,31,973.3588017267889,633.5523554466477,966.1436715632982,512.752014626652,1011.8485844239522,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-01,1008.0736812619136,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,32,1008.0736812619136,668.2672349817724,1000.8585510984229,547.4668941617767,1046.563463959077,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-02,1004.5955893390025,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,33,1004.5955893390025,664.7891430588612,997.3804591755118,543.9888022388656,1043.0853720361656,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-03,869.3005207041488,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,34,869.3005207041488,529.4940744240075,862.0853905406581,408.69373360401187,907.790303401312,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-04,914.4409896798039,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,35,914.4409896798039,574.6345433996627,907.2258595163132,453.834202579667,952.9307723769672,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-05,912.2193991610136,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,36,912.2193991610136,572.4129528808724,905.0042689975229,451.6126120608767,950.7091818581769,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-06,945.5464979595549,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,37,945.5464979595549,605.7400516794137,938.3313677960642,484.939710859418,984.0362806567182,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-07,990.1839888379322,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,38,990.1839888379322,650.377542557791,982.9688586744415,529.5772017377953,1028.6737715350955,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-08,1024.2758374615216,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,39,1024.2758374615216,684.4693911813804,1017.0607072980309,563.6690503613847,1062.765620158685,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-09,1020.1585665271318,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,40,1020.1585665271318,680.3521202469906,1012.9434363636411,559.5517794269949,1058.648349224295,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-10,884.2117258176004,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,41,884.2117258176004,544.4052795374591,876.9965956541097,423.6049387174635,922.7015085147636,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-11,928.6913882830615,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,42,928.6913882830615,588.8849420029203,921.4762581195708,468.08460118292464,967.1811709802248,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-12,925.803508197122,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,43,925.803508197122,585.9970619169808,918.5883780336313,465.19672109698513,964.2932908942853,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-13,958.462367717933,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,44,958.462367717933,618.6559214377918,951.2472375544423,497.85558061779614,996.9521504150963,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-14,1002.4331742263719,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,45,1002.4331742263719,662.6267279462306,995.2180440628812,541.826387126235,1040.9229569235351,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-15,1035.8633586991893,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,46,1035.8633586991893,696.0569124190481,1028.6482285356988,575.2565715990524,1074.3531413963526,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-16,1031.0928594049583,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,47,1031.0928594049583,691.286413124817,1023.8777292414676,570.4860723048214,1069.5826421021216,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-17,918.0509869306906,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,48,918.0509869306906,578.2445406505493,910.8358567671999,457.44419983055366,956.5407696278538,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-18,938.3578840624502,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,49,938.3578840624502,598.551437782309,931.1427538989595,477.75109696231334,976.8476667596135,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-19,934.8619264136415,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,50,934.8619264136415,595.0554801335003,927.6467962501508,474.2551393135046,973.3517091108048,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-20,966.9341071287005,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,51,966.9341071287005,627.1276608485592,959.7189769652098,506.3273200285636,1005.4238898258637,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-21,1010.3426510903812,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,52,1010.3426510903812,670.53620481024,1003.1275209268905,549.7358639902443,1048.8324337875445,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-22,1043.237899096376,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,53,1043.237899096376,703.4314528162347,1036.0227689328854,582.631111996239,1081.7276817935392,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-23,1037.9625829236734,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,54,1037.9625829236734,698.1561366435321,1030.7474527601828,577.3557958235365,1076.4523656208366,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-24,900.9022768537352,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,55,900.9022768537352,561.095830573594,893.6871466902445,440.2954897535983,939.3920595508985,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-25,944.3188758102448,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,56,944.3188758102448,604.5124295301035,937.1037456467541,483.7120887101079,982.808658507408,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-26,940.4239362072151,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,57,940.4239362072151,600.6174899270738,933.2088060437244,479.8171491070782,978.9137189043784,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-27,972.1371058852344,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,58,972.1371058852344,632.3306596050932,964.9219757217437,511.5303187850975,1010.6268885823977,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-28,1015.2287055540178,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,59,1015.2287055540178,675.4222592738765,1008.0135753905271,554.6219184538809,1053.718488251181,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-01,1047.8510120426197,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,60,1047.8510120426197,708.0445657624784,1040.635881879129,587.2442249424828,1086.340794739783,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-02,1042.3485276868776,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,61,1042.3485276868776,702.5420814067363,1035.133397523387,581.7417405867407,1080.8383103840408,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-03,905.1084266720036,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,62,905.1084266720036,565.3019803918623,897.8932965085129,444.5016395718667,943.5982093691669,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-04,948.3940284960934,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,63,948.3940284960934,608.5875822159521,941.1788983326027,487.78724139595647,986.8838111932566,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-05,944.4181346652481,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,64,944.4181346652481,604.6116883851068,937.2030045017574,483.8113475651112,982.9079173624114,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-06,976.1014550092846,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,65,976.1014550092846,636.2950087291433,968.8863248457939,515.4946679091477,1014.5912377064478,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-07,1019.2151860457432,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,66,1019.2151860457432,679.4087397656019,1012.0000558822525,558.6083989456063,1057.7049687429064,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-08,1051.9122917023192,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,67,1051.9122917023192,712.1058454221779,1044.6971615388286,591.3055046021823,1090.4020743994824,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-09,1046.5377707334562,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,68,1046.5377707334562,706.731324453315,1039.3226405699656,585.9309836333193,1085.0275534306195,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-10,909.479101654701,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,69,909.479101654701,569.6726553745598,902.2639714912103,448.8723145545641,947.9688843518643,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-11,952.9997153638898,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,70,952.9997153638898,613.1932690837485,945.7845852003991,492.3929282637529,991.489498061053,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-12,949.3123315620471,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,71,949.3123315620471,609.5058852819059,942.0972013985564,488.7055444619102,987.8021142592104,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-13,981.3373853635816,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,72,981.3373853635816,641.5309390834403,974.1222552000909,520.7305982634447,1019.8271680607448,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-14,1024.845606522188,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,73,1024.845606522188,685.0391602420468,1017.6304763586974,564.2388194220512,1063.3353892193513,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-15,1057.989301579924,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,74,1057.989301579924,718.1828552997827,1050.7741714164333,597.382514479787,1096.4790842770872,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-16,1053.1126232713848,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,75,1053.1126232713848,713.3061769912435,1045.8974931078942,592.5058361712479,1091.602405968548,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-17,916.602018000016,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,76,916.602018000016,576.7955717198747,909.3868878365253,455.99523089987906,955.0918006971792,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-18,960.7197015492219,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,77,960.7197015492219,620.9132552690807,953.5045713857312,500.112914449085,999.2094842463852,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-19,957.6769991315472,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,78,957.6769991315472,617.8705528514059,950.4618689680565,497.0702120314103,996.1667818287104,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-20,990.3927761557186,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,79,990.3927761557186,650.5863298755773,983.1776459922279,529.7859890555817,1028.8825588528819,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-21,1034.6360221257805,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,80,1034.6360221257805,694.8295758456393,1027.42089196229,574.0292350256436,1073.1258048229438,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-22,1068.557137966929,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,81,1068.557137966929,728.7506916867878,1061.3420078034385,607.9503508667922,1107.0469206640923,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-23,1064.4982110949722,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,82,1064.4982110949722,724.691764814831,1057.2830809314817,603.8914239948353,1102.9879937921355,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-24,928.8434690308336,sarimax_dynamic,90,classical,True,False,,,0.0,1095.0,8.0,5.567851093222716,2.822969875007402,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n",is_holiday|is_weekend|yearly_cos_1|yearly_cos_2|yearly_cos_3|yearly_sin_1|yearly_sin_2|yearly_sin_3,83,928.8434690308336,589.0370227506924,921.6283388673429,468.2366819306967,967.3332517279969,pooled_nearby_steps+proxy_from_h30,30,28,30,24
